Institution,Machine,Type,Collimator,EPID,Acquisition,Analysis,URL,Uploaded By,"Beam Name","Baseline Acquisition","Baseline Analysis","old Axial Symmetry pct","old Transverse Symmetry pct","old Flatness pct","old Profile Constancy pct","old Bsln Axial Symmetry pct","old Bsln Transverse Symmetry pct","old Bsln Flatness pct","old Bsln Profile Constancy pct","new Axial Symmetry pct","new Transverse Symmetry pct","new Flatness pct","new Profile Constancy pct","new Bsln Axial Symmetry pct","new Bsln Transverse Symmetry pct","new Bsln Flatness pct","new Bsln Profile Constancy pct","Axial Symmetry","Transverse Symmetry","Flatness","Profile Constancy","Top CU","Bottom CU","Left CU","Right CU","Center CU","Baseline Top CU","Baseline Bottom CU","Baseline Left CU","Baseline Right CU","Baseline Center CU",Pixel Rows,Pixel Columns,Pixel size X,Pixel size Y,KVP,Exposure Time msec,Meterset Exposure,Start Cumulative Meterset Wt,X-Ray Origin X,X-Ray Origin Y,X-Ray Origin Z,Source to Image,Source to Isocenter,Gantry Angle,Collimator Angle,End Cumulative Meterset Wt,Operator,Software Version,SOPInstanceUID,SeriesInstanceUID,PatientID,PatientName
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2018-10-25T14:51:29,2021-03-13T10:35:36,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3711,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5152,50.00313186645508,2.8542081054183654E-6,0.0013049322878941894,-0.025007683783769608,-500.0544128417969,1500.054443359375,1000.0,3.2860555165825645E-8,1.333033142145723E-4,1.0000654458999634,OperatorsName_43353,0,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.32,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.2,0,PatientName_1044,J20G0-16X,2018-07-27T17:07:11,2021-03-13T08:28:17,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-0.044883434463252395,-0.29440228845471655,0.7724231982374921,-0.10470786753681849,0.24162788561607754,0.24173638520810625,0.24236559020144047,0.24165206035746065,0.23865011332027347,0.24013893329643812,0.2403618438223666,0.24028054081439387,0.23941673495486382,0.23663337522343075,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2018-11-29T17:53:53,2021-03-13T10:44:49,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3712,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5152,50.005958557128906,2.527842070776387E-6,0.0013863332569599152,-0.02501719631254673,-500.0544128417969,1500.054443359375,1000.0,0.006635977420955896,359.99981689453125,1.0001217126846313,OperatorsName_43353,0,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.142,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.12,0,PatientName_1044,J20G0-16X,2018-07-27T17:07:11,2021-03-13T08:28:17,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,0.1321053933601477,-0.34946883315796456,0.815734402374085,-0.05550347603934247,0.2423049989472622,0.24198532328406397,0.24294798971921364,0.24209896221436117,0.23901644005831227,0.24013893329643812,0.2403618438223666,0.24028054081439387,0.23941673495486382,0.23663337522343075,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2019-01-02T12:21:16,2021-03-13T10:55:24,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3713,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5228,50.001426696777344,4.343201453593792E-6,-0.0013795341365039349,-0.025007683783769608,-500.0544128417969,1500.054443359375,1000.0,3.2860555165825645E-8,359.9999694824219,1.000032901763916,OperatorsName_43353,0,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.102,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.9,0,PatientName_1044,J20G0-16X,2018-07-27T17:07:11,2021-03-13T08:28:17,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,0.17060758757185618,-0.29026146041435635,0.8026071119015684,-0.06112715065010321,0.24342136027105915,0.2430067722792373,0.2439917606471239,0.24328354659937887,0.24010635474441,0.24013893329643812,0.2403618438223666,0.24028054081439387,0.23941673495486382,0.23663337522343075,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2019-02-12T11:07:34,2021-03-13T10:58:30,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3714,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5227,50.00398254394531,3.060474455196527E-6,0.0013863332569599152,-0.004678895231336355,-499.9901428222656,1499.9901123046875,1000.0,0.006635977420955896,359.9999084472656,1.0000827312469482,OperatorsName_43353,0,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.130,1.3.6.1.4.1.22361.48658618118952.554051398.1555532690119.6,0,PatientName_1044,J20G0-16X,2018-07-27T17:07:11,2021-03-13T08:28:17,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,0.21704737915221517,-0.25160497632116585,0.795601116866536,-0.06396330928923888,0.24482442167560203,0.24429418754411633,0.24533378965257277,0.2447165176292096,0.2414608460937288,0.24013893329643812,0.2403618438223666,0.24028054081439387,0.23941673495486382,0.23663337522343075,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2019-03-21T12:26:07,2021-03-13T07:57:58,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3707,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.01127624511719,6.732809197274037E-6,-0.0015314397169277072,0.017874298617243767,-499.95208740234375,1499.9520263671875,1000.0,180.01327514648438,359.9999084472656,1.000232219696045,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.1876779007.1553200618727.6,1.3.6.1.4.1.22361.48658618118952.1876779007.1553200618727.1,0,PatientName_1044,J18G180,2019-03-21T12:26:07,2021-03-13T07:57:58,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-0.15854480201739932,-0.2752838553294552,2.5022204480664465,0.0,0.2197618187469718,0.22011079296790168,0.22076646099440186,0.22015872656930208,0.23104192213189118,0.2197618187469718,0.22011079296790168,0.22076646099440186,0.22015872656930208,0.23104192213189118,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2019-04-02T16:46:19,2021-03-13T11:08:51,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3715,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5152,50.01001739501953,7.511306648666505E-6,0.001153026707470417,0.017874298617243767,-499.95208740234375,1499.9520263671875,1000.0,180.01327514648438,359.9999084472656,1.0002079010009766,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.131911210.1615592924550.13,1.3.6.1.4.1.22361.17483843774714.131911210.1615592924550.1,0,PatientName_1044,J18G180,2019-03-21T12:26:07,2021-03-13T07:57:58,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-0.13693957260996745,-0.3175262617776898,2.51636617645868,-0.024366861447439048,0.22005200999103997,0.2203537614902547,0.2211407222237071,0.22043854235516197,0.23141251048295905,0.2197618187469718,0.22011079296790168,0.22076646099440186,0.22015872656930208,0.23104192213189118,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2019-05-21T13:45:04,2021-03-15T20:03:03,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3724,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.00069808959961,7.0891669565753546E-6,-0.0014588867779821157,0.017858371138572693,-499.95208740234375,1499.9520263671875,1000.0,180.0066375732422,1.7773752915672958E-5,1.0000211000442505,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.23,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.11,0,PatientName_1044,J18G180,2019-03-21T12:26:07,2021-03-13T07:57:58,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-0.14697145192275038,-0.3800118539853625,2.4717983142778452,0.04658659515022756,0.22151288466283284,0.22183892455117551,0.22260173230115365,0.2217558193312325,0.23274112768252486,0.2197618187469718,0.22011079296790168,0.22076646099440186,0.22015872656930208,0.23104192213189118,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2019-07-10T18:28:18,2021-03-17T10:35:15,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3739,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5152,50.010868072509766,5.9418475757411215E-6,0.0010804737685248256,0.01789022423326969,-499.95208740234375,1499.9520263671875,1000.0,180.01991271972656,359.99993896484375,1.0002232789993286,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.47,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.35,0,PatientName_1044,J18G180,2019-03-21T12:26:07,2021-03-13T07:57:58,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-0.04991318926172973,-0.3484929264571234,2.401092404779238,0.17237308074729285,0.2195951005384204,0.21970476219219043,0.22070403899060523,0.2199349010263178,0.23039989622765727,0.2197618187469718,0.22011079296790168,0.22076646099440186,0.22015872656930208,0.23104192213189118,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2019-08-15T18:57:07,2021-03-13T11:45:26,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3718,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5153,50.01361083984375,8.053920282691251E-6,0.0010804737685248256,0.01789022423326969,-499.95208740234375,1499.9520263671875,1000.0,180.01991271972656,8.886863724910654E-6,1.0002802610397339,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.71,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.59,0,PatientName_1044,J18G180,2019-03-21T12:26:07,2021-03-13T07:57:58,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,0.0203373637755516,-0.24171317193018788,2.38108460656697,0.1764647115963941,0.2205070237645081,0.22046218756743496,0.22133164419538884,0.22079665645771893,0.2312170524218792,0.2197618187469718,0.22011079296790168,0.22076646099440186,0.22015872656930208,0.23104192213189118,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2019-09-26T20:43:19,2021-03-13T11:47:20,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3719,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5152,50.009281158447266,7.710254976700526E-6,0.001153026707470417,-0.0024701489601284266,-499.99359130859375,1499.9935302734375,1000.0,180.01327514648438,2.666064210643526E-5,1.0001933574676514,OperatorsName_1274,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.95,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.83,0,PatientName_1044,J18G180,2019-03-21T12:26:07,2021-03-13T07:57:58,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-0.025148404249670103,-0.1742837356580898,2.380921459603669,0.19289957081535525,0.2213721812629578,0.22142786683803165,0.22223982684029378,0.22185249896795645,0.2321706805892988,0.2197618187469718,0.22011079296790168,0.22076646099440186,0.22015872656930208,0.23104192213189118,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2019-10-19T15:39:49,2021-03-13T11:48:09,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3720,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5152,50.012306213378906,6.594684691663133E-6,-5.742608918808401E-4,-0.006890981458127499,-499.9568786621094,1499.9569091796875,1000.0,180.0066375732422,8.886863724910654E-6,1.0002527236938477,OperatorsName_1274,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.119,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.107,0,PatientName_1044,J18G180,2019-03-21T12:26:07,2021-03-13T07:57:58,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-0.020191439803333152,-0.1157298557696052,2.403331505898712,0.13383786093783268,0.22242968249245285,0.22247460331805952,0.2231657137744167,0.22290744441573837,0.23338440609172137,0.2197618187469718,0.22011079296790168,0.22076646099440186,0.22015872656930208,0.23104192213189118,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2019-11-06T18:10:32,2021-03-13T11:50:52,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3721,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.00095748901367,7.312099569389829E-6,-6.583161884918809E-4,-0.008649183437228203,-499.9856262207031,1499.985595703125,1000.0,180.01327514648438,359.99993896484375,1.0000264644622803,OperatorsName_28598,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.143,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.131,0,PatientName_1044,J18G180,2019-03-21T12:26:07,2021-03-13T07:57:58,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,0.08731226460671633,-0.11357701210462073,2.402028719974637,0.17295560988747072,0.22044759760825147,0.22025528772861958,0.2210771831207201,0.22082609026168654,0.23109689682994933,0.2197618187469718,0.22011079296790168,0.22076646099440186,0.22015872656930208,0.23104192213189118,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2019-11-21T18:46:53,2021-03-13T11:51:48,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3722,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5229,50.00702667236328,7.723768248979468E-6,-6.583161884918809E-4,0.013443649746477604,-499.9568786621094,1499.9569091796875,1000.0,180.01327514648438,1.7773752915672958E-5,1.0001481771469116,OperatorsName_1274,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.167,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.155,0,PatientName_1044,J18G180,2019-03-21T12:26:07,2021-03-13T07:57:58,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-0.12663909424321784,-0.28020895963291986,2.4841113030458355,0.008867994651981514,0.22068906244498881,0.22096889545274942,0.22161948693761174,0.22099848927892005,0.2319326905717211,0.2197618187469718,0.22011079296790168,0.22076646099440186,0.22015872656930208,0.23104192213189118,
INST___1,MACH_27,TrueBeam 2,Millenium,On-Board Imager 40x40cm,2019-12-11T17:26:42,2021-03-13T11:54:03,https://automatedqualityassurance.org/view/ViewOutput?outputPK=3723,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.00890350341797,5.2533614507410675E-6,-6.583161884918809E-4,0.01169214304536581,-499.9856262207031,1499.985595703125,1000.0,180.01327514648438,2.666064210643526E-5,1.000183343887329,OperatorsName_28598,0,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.191,1.3.6.1.4.1.22361.17483843774714.244762051.1615647896669.179,0,PatientName_1044,J18G180,2019-03-21T12:26:07,2021-03-13T07:57:58,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-1.0,-3.0,-5.0,-7.0,-2.0,-4.0,-6.0,-8.0,-0.14129402600874624,-0.30327951749031035,2.4846951258921828,0.03362324913471215,0.2204513664538408,0.2207632917967699,0.2215101940507728,0.22083839900306376,0.23168559140819603,0.2197618187469718,0.22011079296790168,0.22076646099440186,0.22015872656930208,0.23104192213189118
